,1960s,1970s,1980s,1990s,2000s,2010s,2020s
왼쪽,,,,,0.9552188401847539,1.2692841310410035,
분위기,,,,,0.9495602147397907,2.649716599144422,
결정,,,,,0.945209521573351,,
촌스럽다,,,,,0.9437510499404402,,
안쓰럽다,,,,,0.9412124741036005,1.0115340122556589,
대기,,,,,0.9353535147226927,,
안보,,,,,0.9349313817279616,1.4377492162257308,
바란,,,,,0.9317461264819217,,1.786672282954917
간지럽다,,,,,0.9301917916840798,1.7509699573123196,1.5885668197569758
급하다,,,,,0.9236666679040486,1.1448133808941092,
부시,,,,,0.9222406968487412,1.326865230095243,
무덥다,,,,,0.9165143575397057,1.1812945152792036,
분명,,,,,0.9129996304555097,1.6280554100158935,6.13602470483096
설치,,,,,0.9090732890863137,,
당하다,,,,,0.9083389056200253,,
햇빛,,,,,0.9056173532390647,0.4787223951266451,
감기,,,,,0.9028835359397139,2.298312797817598,
지기,,,,,0.8969446110830875,,
원래,,,,,0.875911415505423,4.669330208450528,4.380605200052914
볼륨,,,,,0.857157871660262,0.8910256573991198,
가족,,,,,0.85044539189205,1.0872769860994067,0.7636050940942375
일로,,,,,0.849493016169486,0.5788628232239494,
숙녀,,,,,0.8471526478377986,,
어디가,,,,,0.8457333715463459,1.0764497109657198,
드라마,,,,,0.839239720739896,2.0226082583817666,2.5568625032655303
천년,,,,,0.8355335175144467,,
재미,,,,,0.8344967609639721,0.6657449931861446,1.4689667247851594
외침,,,,,0.8161000669216905,,
자랑,,,,,0.8151638795641195,0.7549258600169634,0.9212162319295509
친굴,,,,,0.8088209849277368,,
쇼핑,,,,,0.804910618080391,,
잠도,,,,,0.8015192939255055,2.348415321269598,
소릴,,,,,0.7955658166648814,0.8905281359499841,1.6683085443561347
밀고,,,,,0.7936326221144443,0.8221668410711975,
나름,,,,,0.7918244937729402,1.1552224526857349,1.78202233695495
중독,,,,,0.7847780563914055,1.8585789362000884,
무게,,,,,0.7826454652953629,,
길가,,,,,0.7750171849151568,,
멍하다,,,,,0.7733123494260511,1.044560494951428,0.8797626708181872
문자,,,,,0.7716452339149075,3.953909376915263,1.4164276720674156
가게,,,,,0.7677966883373398,1.1941259650361618,
긴장,,,,,0.7655219734511878,2.0511158175115902,
내내,,,,,0.7616621508769237,,
조여,,,,,0.7532605756923539,0.7260756909954451,
일부러,,,,,0.7518921040227203,1.7396758038434639,1.5863893141992498
여기저기,,,,,0.7393970131477297,1.5236117477232871,1.6789956893034497
보통,,,,,0.7068638223228833,0.8307871380362548,
배고프다,,,,,0.6988576068714145,0.7647100177413115,3.097048978306707
명예,,,,,0.6984645733868857,0.9563028823968001,
비틀,,,,,0.673732101793637,,
하라,,,,,0.6271225026950968,,1.4119560691038595
유치하다,,,,,0.6063774582460126,0.8297763788784084,
입장,,,,,0.603648327404774,0.9241629420887785,
평소,,,,,0.5634031536483466,1.4235530045105744,
확실하다,,,,,0.553957855761524,2.0736080890209925,2.85705496650677
진리,,,,,0.551758371334598,,
외모,,,,,0.5414568838401859,0.8441050644630171,
평범하다,,,,,0.5091232122567575,2.0321097679351627,2.4795391705565657
차분하다,,,,,0.5046138870316959,0.8542492764585548,0.34891146317657923
상황,,,,,0.47676404869555117,1.2603437393773895,
오빠,,,,,,5.714119977082403,
벚꽃,,,,,,5.177515109272128,1.8677597445042105
우주,,,,,,4.0916175804821835,1.9010565424064425
완전,,,,,,4.000568899204042,1.5666654591888503
더럽다,,,,,,3.589993190489315,
행동,,,,,,3.5418927237779103,3.412347894521699
아예,,,,,,3.4279215011241932,1.3641762454666841
봄바람,,,,,,3.1141917673318216,
루루,,,,,,3.010275889967009,
어어,,,,,,2.9842196220874753,
난리,,,,,,2.9783467520421913,
짜릿하다,,,,,,2.879449408955827,6.714108439759451
너무하다,,,,,,2.733573014374036,
달리,,,,,,2.6674178047904733,1.5244070218678925
여름밤,,,,,,2.5686519628477305,
취향,,,,,,2.5432917695573747,0.8777763648978243
그거,,,,,,2.4963321893592467,1.0916884243559242
똑바로,,,,,,2.491724196601466,1.4716397594790926
가사,,,,,,2.454594492548254,1.4760781909207374
갈래,,,,,,2.426366201952321,1.5699976290892719
아빠,,,,,,2.379929163540166,
여우,,,,,,2.358847028715725,
어머,,,,,,2.347523815382748,
날씨,,,,,,2.3469984615866917,2.775863260167413
클럽,,,,,,2.3369402407907667,
멋있다,,,,,,2.315178270812591,1.8327247137551932
불장난,,,,,,2.3131911798405453,
그린,,,,,,2.272125718480731,
연애,,,,,,2.247491531104617,
언니,,,,,,2.227129387371107,
빙빙,,,,,,2.203430171519458,
차고,,,,,,2.1906396558425127,
여야,,,,,,2.18614740088535,
꼭꼭,,,,,,2.1620974583959085,
너뿐이야,,,,,,2.1292619140297706,3.2307009376608
섹시하다,,,,,,2.108998464853948,
낮다,,,,,,2.092045163865474,
하든,,,,,,2.0534263456573103,
번지,,,,,,2.0440085304913747,2.3442865016147207
본능,,,,,,2.0351842511817053,
엔딩,,,,,,1.9997297765840187,1.4118797137745054
장면,,,,,,1.9891103566804087,1.315698091364798
솔로,,,,,,1.9785703662608296,
춥다,,,,,,1.9703076820358831,
다운,,,,,,1.9622969494288092,
큰일,,,,,,1.9337871959479667,
딱하다,,,,,,1.921848581126107,
립스틱,,,,,,1.9175931428540265,
피부,,,,,,1.9123095144073339,
거려,,,,,,1.9016679798412615,0.7326204439575648
인기,,,,,,1.895561695328265,
파랗다,,,,,,1.842247876873773,1.1719765923121033
홀린,,,,,,1.8421625076589718,1.8671408661403954
빨르다,,,,,,1.8271993083426157,
바닥,,,,,,1.826033461421738,1.4955901234265725
깜빡,,,,,,1.8113146550029127,2.2748659470604284
자극,,,,,,1.7838790149072692,2.8480402232465343
공허하다,,,,,,1.7835215391395975,0.5358444368205997
꼬이다,,,,,,1.762481875213925,0.649993918346403
반대,,,,,,1.758968734128684,
채운,,,,,,1.7546118071473507,
우연이,,,,,,1.7499313811496515,
침대,,,,,,1.722349027451352,2.332132957187862
베일,,,,,,1.699464953243583,
매너,,,,,,1.6848732951544785,
재미없다,,,,,,1.6779285537525412,3.5331597246309365
투성이,,,,,,1.67031889929224,0.5039241652799532
날로,,,,,,1.6642699827644352,
끼리,,,,,,1.6528278395469918,
버겁다,,,,,,1.635710360302752,0.8150681763471351
고장,,,,,,1.632964083125536,1.5593501101600704
헷갈리다,,,,,,1.6321435012650651,5.339298145395487
애매하다,,,,,,1.631836784327448,
놀래다,,,,,,1.621723291120319,
미안,,,,,,1.619302661455708,
이불,,,,,,1.610035006771716,
가녀리다,,,,,,1.5926062623477617,
반응,,,,,,1.5698137892845678,
오예,,,,,,1.5628165282609114,
거나,,,,,,1.5615661202592526,1.8640663747443194
금고,,,,,,1.5468412730463754,
냄새,,,,,,1.5447168165299134,
아찔하다,,,,,,1.5424321151935898,
다툼,,,,,,1.539310128755849,
박수,,,,,,1.535188618801769,
답장,,,,,,1.5291575226075111,
꼼짝,,,,,,1.5243923164752342,
도도하다,,,,,,1.5093169369469364,
과분,,,,,,1.5091421735194435,1.6909037980213253
몸매,,,,,,1.5027805069316185,0.7582264570622455
기운,,,,,,1.4900072038105634,1.6066812093541505
별거,,,,,,1.489700854596568,1.5456712539855921
멍청하다,,,,,,1.4686885495818236,2.1222163873312563
리다,,,,,,1.4585695841930026,
파티,,,,,,1.4470765258574896,2.555391363571273
온기,,,,,,1.4414996512399427,1.2111731552379417
말기,,,,,,1.4294745480638613,
실망,,,,,,1.4286684460859334,1.6270611563374906
곳도,,,,,,1.4253772242232403,
손목,,,,,,1.4163384275922408,
감각,,,,,,1.4015001307176504,2.0763588426620987
아저씨,,,,,,1.3920525989878336,
셔츠,,,,,,1.3885977695371265,
린다,,,,,,1.3840063240297618,
에이,,,,,,1.3779964756716785,
심심하다,,,,,,1.3736515744472522,
간단하다,,,,,,1.3684233688692078,
아이스크림,,,,,,1.3566629940044783,
정답,,,,,,1.3563692727243881,2.096373734256555
놨다,,,,,,1.3551627326742643,
전율,,,,,,1.3542721861002518,
시끄럽다,,,,,,1.3516140283738556,2.4694515918023225
관계,,,,,,1.3388128208574923,1.7224809449836243
결말,,,,,,1.3309659113889831,3.5362739196390436
눈꽃,,,,,,1.3301801887187703,2.2769121245548622
수백,,,,,,1.3228225871856296,
순진하다,,,,,,1.3190774208379321,
스윗,,,,,,1.3056561023250457,
일분,,,,,,1.2857358446246647,
말걸,,,,,,1.2823942562411579,
근대,,,,,,1.2749180232588908,
리가,,,,,,1.2621885103277406,
중이,,,,,,1.2580570827073723,
불편하다,,,,,,1.255863759695931,2.2903120446545047
보고서,,,,,,1.255472463035971,
모양,,,,,,1.23616087325376,1.7540119805540124
발자국,,,,,,1.2358782815813691,7.4796589825439534
저런,,,,,,1.2305194097406038,
유명하다,,,,,,1.229048628354155,
편이,,,,,,1.2269659477660946,3.431179632817012
방금,,,,,,1.2257131131093209,4.715112312630943
마르지,,,,,,1.223600727415086,
핸드폰,,,,,,1.2130587543633102,1.6644700512563126
발짝,,,,,,1.2048050247001783,
고단,,,,,,1.201890710653243,2.459451394895433
단어,,,,,,1.199880487207885,
오오오오,,,,,,1.193447792020027,
거래,,,,,,1.191584637525656,
시도,,,,,,1.1854156865485672,0.7947292033795691
판단,,,,,,1.183278071117348,
구차하다,,,,,,1.179615039197254,2.1705165952296035
선수,,,,,,1.1770891170913709,
얇다,,,,,,1.1752376681541374,
소용돌이,,,,,,1.1729705111167006,
스물,,,,,,1.1695118478315831,1.8916099754781914
안달,,,,,,1.1684314894101635,1.352719876553742
초침,,,,,,1.1637484495004038,
관리,,,,,,1.1571123161013521,
공백,,,,,,1.1560523163261216,
소나기,,,,,,1.1553116213433892,
왜냐면,,,,,,1.1497249785303456,
하진,,,,,,1.149479752610357,
적당하다,,,,,,1.1483909943305026,2.001037702915234
거절,,,,,,1.1458993730647449,
혼란,,,,,,1.1458186948162417,
콧노래,,,,,,1.1383699282022692,
앞서,,,,,,1.1371804768120002,1.1721432508073604
캄캄하다,,,,,,1.1368882724526967,
뱅뱅,,,,,,1.1358012212535717,
동정,,,,,,1.1313835256135274,
신발,,,,,,1.131234707625974,
목소릴,,,,,,1.1309856354171037,
공식,,,,,,1.1296061215196325,
따갑다,,,,,,1.128824315368108,
래퍼,,,,,,1.1281698758269347,0.8276482929023049
치면,,,,,,1.1205503944762323,1.3883450034122737
머리카락,,,,,,1.1198128200115098,
주윌,,,,,,1.1185858687024237,
이자,,,,,,1.1134182228972396,0.5358444368205997
사양,,,,,,1.1118923761013353,
일기장,,,,,,1.1048853155557525,
술래,,,,,,1.1003810204452202,
치열하다,,,,,,1.0999855967082164,
재밌다,,,,,,1.0958689296351005,
물이,,,,,,1.09184294893649,
커버,,,,,,1.088739273470222,
도로,,,,,,1.087405497690921,1.7912181017592537
움직,,,,,,1.0832902074745467,
잘생기다,,,,,,1.0823325620366202,
소린,,,,,,1.0819556392725653,1.4842861293873864
마무리,,,,,,1.0753238440776478,
스타,,,,,,1.072903740033702,0.7654626875993054
성적,,,,,,1.071010571912019,
확신,,,,,,1.0573217623383935,
놀랍다,,,,,,1.0558407226279483,1.344021873322006
생기,,,,,,1.0557784077206125,
무한,,,,,,1.054889447020783,
감옥,,,,,,1.0491355351481773,1.0122502439496412
지구,,,,,,1.0470207442068993,2.537341271809668
함정,,,,,,1.0468522619660787,
깜깜,,,,,,1.0454620707899496,1.4134719478367146
만이,,,,,,1.0404470322280388,
끝장,,,,,,1.0359398924346075,
일초,,,,,,1.0339726296887022,
온도,,,,,,1.0332594773866637,0.5358444368205997
손바닥,,,,,,1.031849594923034,
나기,,,,,,1.025963620844008,
어째,,,,,,1.0239749257983632,
아무나,,,,,,1.0196506957683373,
꼬리,,,,,,1.0160826107133993,
마르,,,,,,1.0156075590049825,
기준,,,,,,1.0108079186034533,
거꾸로,,,,,,1.008230044682811,
후련하다,,,,,,1.0011662328905735,1.5200884071409757
지옥,,,,,,0.9948213471692668,1.7384449401880835
돌리지,,,,,,0.9896763448707402,
가능하다,,,,,,0.9885403544680879,
찾기,,,,,,0.9859639268622584,2.3034397297493756
과감,,,,,,0.9830292884240852,
엉망,,,,,,0.9802800649041611,1.2671947594063504
호기심,,,,,,0.975299615464217,0.9081901208103567
자기야,,,,,,0.9734474646634741,
발견,,,,,,0.9727094294644545,3.0358587001502917
샤워,,,,,,0.9719549999066401,
앞뒤,,,,,,0.971064396842622,0.8135305781687453
부다,,,,,,0.9617010806556903,
새끼,,,,,,0.9595780655801891,
콧대,,,,,,0.958319229123653,
마침,,,,,,0.9574447315910154,2.207700106497862
뜬금,,,,,,0.9574194714305548,
택시,,,,,,0.9554487326975132,
질질,,,,,,0.9530483316286675,
애초,,,,,,0.9529811441015252,
헛소리,,,,,,0.9523743746110911,
미리,,,,,,0.9491691032935987,1.541313534549855
소주,,,,,,0.9482057913041393,
건배,,,,,,0.9448534149307389,
요새,,,,,,0.9372980553082458,0.7004373824467568
감성,,,,,,0.9285311383411162,
상대,,,,,,0.9245042665351761,0.5039241652799532
부리고,,,,,,0.9237011366032433,
악마,,,,,,0.9204602735364869,
재촉,,,,,,0.9169725494798324,3.086301754029677
태도,,,,,,0.9162549062227666,
통화,,,,,,0.9156759766293989,
걔네,,,,,,0.9153730111745412,
입김,,,,,,0.9148639270120854,0.5039241652799532
전쟁,,,,,,0.9121493826400667,
은근,,,,,,0.9120381527986107,
치유,,,,,,0.904592923937145,
자장가,,,,,,0.9032364704998157,
올해,,,,,,0.900753911219517,
식탁,,,,,,0.8971637222839308,
신기하다,,,,,,0.8943582025130372,
한국,,,,,,0.8885344909347219,
벌레,,,,,,0.8754551784317406,0.746655909153289
베개,,,,,,0.8746589202696933,0.6453804267266411
동시,,,,,,0.8742410469923524,
초과,,,,,,0.859972440308258,
나중,,,,,,0.8590581251396712,
길거리,,,,,,0.8503231128884186,
발목,,,,,,0.8449647467458707,
정해진,,,,,,0.8434898640663911,2.570292602775547
자연,,,,,,0.8395368496400635,
늑대,,,,,,0.8363701615704616,
왕자,,,,,,0.8361584234347366,
치명,,,,,,0.836115915238921,
웬만하다,,,,,,0.8346998406058854,
가든,,,,,,0.8331050058179084,1.6280408738563366
고도,,,,,,0.8323104539836683,
성공하다,,,,,,0.8314155973390789,
배터리,,,,,,0.8310014964438672,
데리,,,,,,0.8280854058450728,1.3641762454666841
바지,,,,,,0.8241304432183906,
강렬하다,,,,,,0.8239537632240352,
비싸다,,,,,,0.8234629711046367,
노랫말,,,,,,0.8206269849352705,
스트레스,,,,,,0.8107718160171697,
안간힘,,,,,,0.8091670953347588,
억울하다,,,,,,0.806528788823296,
면서,,,,,,0.8010007729533916,1.0791079230065301
예술,,,,,,0.8001078593902793,
절실,,,,,,0.7928921793487939,
싫증,,,,,,0.781816941709244,
억지,,,,,,0.7816863452977543,
문신,,,,,,0.7786718895074795,
어쩌겠어,,,,,,0.7779637210606458,3.8877396994315774
의식,,,,,,0.7752492952432127,
따끔하다,,,,,,0.7747133071495965,
보석,,,,,,0.7715137511936107,
성공,,,,,,0.7689167864449282,0.9251512980019869
바깥,,,,,,0.766276699338012,
쓰레기,,,,,,0.7617236052845661,
향수,,,,,,0.7586744949265278,2.5866744772889128
머린,,,,,,0.7546041192649218,
취했,,,,,,0.7456010397909612,
대충,,,,,,0.7440275922212133,
간지,,,,,,0.7404691389902163,
애교,,,,,,0.73561264767908,
코끝,,,,,,0.7282368918537531,
계산,,,,,,0.7243833270288773,
시크,,,,,,0.7205910308007376,
마침내,,,,,,0.7189904405056186,1.9154688094540975
자연스럽다,,,,,,0.7168276645041912,
카드,,,,,,0.7148259086031539,
부정,,,,,,0.7135425087794658,
신호,,,,,,0.7119028153892117,
막상,,,,,,0.7114647416085352,
정신차리다,,,,,,0.7063370566558024,
가수,,,,,,0.7063115671919638,
차례,,,,,,0.7059658341257953,0.7326204439575648
토요일,,,,,,0.6955114464160991,0.968978077430404
상태,,,,,,0.6922363287923688,
맥주,,,,,,0.6870540623639465,
질리,,,,,,0.6865492161084534,
사거리,,,,,,0.6859479173820467,
살이,,,,,,0.682536355829642,
로움,,,,,,0.6815829130954412,
고양이,,,,,,0.6733913209972355,
인간,,,,,,0.6732886180783348,
아슬하다,,,,,,0.6659191087473486,
공짜,,,,,,0.6538708519015184,
밤낮,,,,,,0.6527270389437099,
위기,,,,,,0.6497033194455357,
자상하다,,,,,,0.6437445705993363,
심각하다,,,,,,0.6408648614206608,
환영,,,,,,0.6370288295926156,1.0221591295062875
막차,,,,,,0.6348606269890678,
목록,,,,,,0.62607593202917,
책임,,,,,,0.624805023627921,0.6882265922371137
눈웃음,,,,,,0.6192045912744603,
생머리,,,,,,0.6185998779465087,
보라,,,,,,0.6183573642406763,3.4039714984495277
함성,,,,,,0.61698112475915,1.0798910728770854
알람,,,,,,0.6161798008449711,
걸음걸이,,,,,,0.6124012025846218,0.8782804722267894
집중,,,,,,0.6036744959249987,
회사,,,,,,0.6000267155812139,
증거,,,,,,0.5998002087580178,
근처,,,,,,0.5987117349235973,2.051059333668794
텐션,,,,,,0.5980796461319832,0.7935538696573325
박자,,,,,,0.5964526527351378,
반전,,,,,,0.5697791448214806,0.7679780250154845
친절하다,,,,,,0.5602358753513849,
추하다,,,,,,0.560044062417241,
수다,,,,,,0.5589593185526736,1.0641050618292909
팔이,,,,,,0.557273956486978,
취미,,,,,,0.5409152121902726,
경쟁,,,,,,0.5404225354595071,
촉촉하다,,,,,,0.5336839337783268,
수고,,,,,,0.532342408724491,
감사,,,,,,0.5232266988047214,
자체,,,,,,0.5113303235350299,
까칠하다,,,,,,0.5046859476490267,
화창하다,,,,,,0.5032587005434276,
취급,,,,,,0.5011139253957054,
술자리,,,,,,0.4983376911568709,0.7868975016489398
부리,,,,,,0.48457884074561597,
어정쩡하다,,,,,,0.4745999499935381,
책상,,,,,,0.46595725166645835,
예민하다,,,,,,0.45245486063840185,3.0841777736638356
비행기,,,,,,0.423481959171354,2.5497721515544036
자장,,,,,,0.39850783756865904,
쓸데없다,,,,,,0.3693260377686266,0.3925781309852442
퀸카,,,,,,,6.894376229678965
파이팅,,,,,,,5.9314948740018485
간판,,,,,,,5.886559037916371
어림없다,,,,,,,5.18980070841734
한계,,,,,,,4.945628158953943
손오공,,,,,,,4.9076679302134965
따따,,,,,,,4.549358742373472
예상,,,,,,,4.428213755421506
타락하다,,,,,,,4.25034510512326
색감,,,,,,,4.015071249266807
시대,,,,,,,3.9420075432752357
운지,,,,,,,3.8876125436640256
아리땁다,,,,,,,3.7911322853112277
허물,,,,,,,3.6923735290440103
너넨,,,,,,,3.6802256934812445
비합,,,,,,,3.6802256934812445
갈피,,,,,,,3.6236147388639615
거대하다,,,,,,,3.622000018492245
사막,,,,,,,3.520067145714826
빌어먹을,,,,,,,3.460831379237899
얕다,,,,,,,3.4023225805566084
단조롭다,,,,,,,3.375397510235368
모드,,,,,,,3.3098203308699286
식사,,,,,,,3.224858190890136
나란하다,,,,,,,3.1500975447723873
배낭,,,,,,,3.099047861740786
도심,,,,,,,3.099047861740786
기어,,,,,,,3.0784970673752077
가줄,,,,,,,3.0664773885188623
목말,,,,,,,3.0447393413981776
디저트,,,,,,,3.0447393413981776
음료,,,,,,,3.0447393413981776
노랜,,,,,,,2.991420788831633
사건,,,,,,,2.9892561118243988
건물,,,,,,,2.986623636613156
흉짐,,,,,,,2.9781113242179513
일부,,,,,,,2.9781113242179513
정해,,,,,,,2.9488118689570477
지평선,,,,,,,2.948112174389296
나답,,,,,,,2.9134841041223263
연하다,,,,,,,2.8768468750658664
계란,,,,,,,2.8486335945387844
근해,,,,,,,2.823912138207719
광야,,,,,,,2.7774532527765334
빽빽,,,,,,,2.760169270110933
땍땍,,,,,,,2.760169270110933
가짜,,,,,,,2.7553174881692826
취했어,,,,,,,2.7410175020458762
불안,,,,,,,2.7283524909333683
팝콘,,,,,,,2.7154272762315195
겸손하다,,,,,,,2.631016865540705
여리고,,,,,,,2.61329307341212
덤덤,,,,,,,2.603184567229817
물끄러미,,,,,,,2.5697696104070773
심장소리,,,,,,,2.5573718530642413
쿠키,,,,,,,2.5372827844984815
부수,,,,,,,2.519620826399766
구해,,,,,,,2.519620826399766
상복,,,,,,,2.519620826399766
금기,,,,,,,2.4868374487219747
최선,,,,,,,2.4855845131065353
대책,,,,,,,2.4466710783055112
무모하다,,,,,,,2.4452045290414053
사뿐,,,,,,,2.4452045290414053
버튼,,,,,,,2.4405917345062362
불필요하다,,,,,,,2.4405917345062362
핑크,,,,,,,2.4329298649653657
임마,,,,,,,2.3606925049468193
모퉁이,,,,,,,2.3534626787946547
친구여,,,,,,,2.349615319781839
형제,,,,,,,2.349615319781839
경고,,,,,,,2.327039714137776
무작정,,,,,,,2.32557483400907
서투르다,,,,,,,2.3238757201136986
삭막하다,,,,,,,2.317433525816706
하찮다,,,,,,,2.3113566888985755
사진첩,,,,,,,2.3061178890980334
축하,,,,,,,2.2907294789613473
커리어,,,,,,,2.2823831178282403
거더,,,,,,,2.2698847893969982
스테이지,,,,,,,2.2518840805848144
갤럭시,,,,,,,2.2518840805848144
데자뷰,,,,,,,2.2518840805848144
판타지,,,,,,,2.2518840805848144
장르,,,,,,,2.2518840805848144
향길,,,,,,,2.2399677274598675
더러,,,,,,,2.2265951139919675
불쑥,,,,,,,2.217045769816403
옅다,,,,,,,2.211084130791971
다급하다,,,,,,,2.1954593543369425
둘걸,,,,,,,2.1954593543369425
불편,,,,,,,2.1954593543369425
척도,,,,,,,2.1538006251071993
자락,,,,,,,2.148357460332714
네모,,,,,,,2.1239809932549543
한강,,,,,,,2.103430374254382
알러지,,,,,,,2.076498827542739
브랜드,,,,,,,2.0646797767113405
셀럽,,,,,,,2.0646797767113405
개성,,,,,,,2.0646797767113405
프리미엄,,,,,,,2.0646797767113405
새집,,,,,,,2.0646797767113405
반경,,,,,,,2.0646797767113405
튀어,,,,,,,2.0646797767113405
셀러,,,,,,,2.0646797767113405
위엄,,,,,,,2.044318259012575
불길,,,,,,,2.044318259012575
부어,,,,,,,2.044318259012575
모래성,,,,,,,2.043923855808124
이지,,,,,,,2.041666139171334
타이밍,,,,,,,2.0406941447096787
한여름,,,,,,,2.036790807906652
소년,,,,,,,2.024266951106708
여친,,,,,,,2.020945748476973
여물,,,,,,,2.0075356246334035
볼품,,,,,,,1.973552276413951
소파,,,,,,,1.9406906939650692
떳떳하다,,,,,,,1.925152179103559
우러러볼,,,,,,,1.8990890630258557
나른하다,,,,,,,1.8990890630258557
일만,,,,,,,1.8567190859027545
은하수,,,,,,,1.8400800747769666
지원이,,,,,,,1.8327247137551932
혜진,,,,,,,1.8327247137551932
무늬,,,,,,,1.817456404931143
흥미롭다,,,,,,,1.8069895527062936
이어폰,,,,,,,1.7941696164108702
나볼,,,,,,,1.777145159354541
나지막하다,,,,,,,1.7659347327657604
무언가,,,,,,,1.7644878109674191
하트,,,,,,,1.7611595953615273
이듬해,,,,,,,1.742662027833051
공원,,,,,,,1.7338387483762518
자세하다,,,,,,,1.7302068955383116
겨눠,,,,,,,1.7234667238617307
망하다,,,,,,,1.7093236008471657
라일락,,,,,,,1.6483011711756215
목걸이,,,,,,,1.632227246960564
여정,,,,,,,1.6301363526942703
대감,,,,,,,1.6270611563374906
껍질,,,,,,,1.5743242839122775
왜인,,,,,,,1.5737950032978796
연결,,,,,,,1.5593501101600704
철로,,,,,,,1.5593501101600704
울림,,,,,,,1.5593501101600704
번진,,,,,,,1.5593501101600704
움트,,,,,,,1.5593501101600704
초록,,,,,,,1.547126484610097
덕분,,,,,,,1.52551709742941
섹시,,,,,,,1.516452914124491
누드,,,,,,,1.516452914124491
사이사이,,,,,,,1.5152150502590434
빠꾸,,,,,,,1.5117724958398602
브레이크,,,,,,,1.5117724958398602
제나,,,,,,,1.510100835749345
잔뜩,,,,,,,1.501735790035824
보랏빛,,,,,,,1.5006006209631944
빈털터리,,,,,,,1.4964755137794417
꿈길,,,,,,,1.4961201600802574
바삐,,,,,,,1.4945808926411717
패배,,,,,,,1.4890556621089757
숫자,,,,,,,1.4890556621089757
혈관,,,,,,,1.4890556621089757
트러블,,,,,,,1.4890556621089757
축제,,,,,,,1.4876228897473769
휴식,,,,,,,1.4798188763946276
분홍,,,,,,,1.4716397594790926
목줄,,,,,,,1.4716397594790926
가격표,,,,,,,1.4716397594790926
안지,,,,,,,1.4716397594790926
땅바닥,,,,,,,1.4716397594790926
컴백,,,,,,,1.4716397594790926
폭풍,,,,,,,1.469549325239707
때찌,,,,,,,1.466652905729477
작품,,,,,,,1.454570224380204
비타민,,,,,,,1.4516863483731444
빼곡,,,,,,,1.4481696813691078
뒷걸음,,,,,,,1.443477393027812
알갱이,,,,,,,1.4384234375329332
어요,,,,,,,1.4384234375329332
금지,,,,,,,1.4268530963306874
강남,,,,,,,1.4119560691038595
닥치고,,,,,,,1.4119560691038595
맷집,,,,,,,1.4119560691038595
북적,,,,,,,1.4119560691038595
걸쩍,,,,,,,1.4119560691038595
동서남북,,,,,,,1.4119560691038595
고사,,,,,,,1.4119560691038595
박재상,,,,,,,1.4119560691038595
강북,,,,,,,1.4119560691038595
민윤기,,,,,,,1.4119560691038595
배려,,,,,,,1.403382280568468
마등,,,,,,,1.4017411792804824
흑백,,,,,,,1.4017411792804824
적막,,,,,,,1.4017411792804824
가운데,,,,,,,1.4017411792804824
속지,,,,,,,1.4012532736480157
부석,,,,,,,1.395645852706317
아메,,,,,,,1.395645852706317
하늘만,,,,,,,1.3898698513857555
나인,,,,,,,1.3896585602925207
온대,,,,,,,1.3883450034122737
스윽,,,,,,,1.3883450034122737
여운,,,,,,,1.3883450034122737
품속,,,,,,,1.3851455141903624
장점,,,,,,,1.3812414819744665
그래프,,,,,,,1.3812414819744665
운전,,,,,,,1.3775462045730045
그래그래,,,,,,,1.376278088763183
웬일,,,,,,,1.376278088763183
꽃송이,,,,,,,1.3750129693515456
사탕,,,,,,,1.3681911633287935
아기,,,,,,,1.3641762454666841
내야,,,,,,,1.3641762454666841
비릿해,,,,,,,1.3641762454666841
직접,,,,,,,1.3613772435833884
마음인걸,,,,,,,1.352719876553742
조급하다,,,,,,,1.352719876553742
별도,,,,,,,1.3330304399938495
예약,,,,,,,1.3301445915425323
발사,,,,,,,1.3119574205533093
일렁,,,,,,,1.2958708478880083
무표정,,,,,,,1.2958708478880083
오진,,,,,,,1.2958708478880083
미처,,,,,,,1.2958708478880083
지게,,,,,,,1.292068073461557
빈틈,,,,,,,1.2848848052035386
한눈,,,,,,,1.2848848052035386
광년,,,,,,,1.2848848052035386
이윽고,,,,,,,1.2848848052035386
전과,,,,,,,1.2848848052035386
사선,,,,,,,1.2786859265321207
부숴,,,,,,,1.278050769631993
갤러리,,,,,,,1.275745176890389
분다,,,,,,,1.2719380857504086
반대편,,,,,,,1.270991109864796
강아지,,,,,,,1.2653732762182182
독해,,,,,,,1.255420138182584
식당,,,,,,,1.2546201207504695
무뎌져,,,,,,,1.2492815270117301
취소,,,,,,,1.2401668120717906
화면,,,,,,,1.2391705455903834
생애,,,,,,,1.2328111026291322
일어나고,,,,,,,1.2328111026291322
실어,,,,,,,1.2328111026291322
봄꽃,,,,,,,1.2328111026291322
실감,,,,,,,1.231882894038936
영웅본색,,,,,,,1.2269169825533741
자세,,,,,,,1.2269169825533741
구애,,,,,,,1.2269169825533741
너뿐이,,,,,,,1.2237607358503966
일주일,,,,,,,1.2233355391527556
생색,,,,,,,1.2233355391527556
놀이터,,,,,,,1.2233355391527556
이브,,,,,,,1.2095942741819328
타락,,,,,,,1.2095942741819328
음식,,,,,,,1.204977967504637
음악처럼,,,,,,,1.1930936055205132
평생토록,,,,,,,1.1930936055205132
알고리즘,,,,,,,1.177734392955733
버들,,,,,,,1.1748076598909194
디비디,,,,,,,1.1734301991298635
훨훨,,,,,,,1.1734301991298635
